ID;conc1_s1;conceito1;conc2_s1;conceito2;conc3_s1;conceito3;conc4_s1;conceito4;conc5_s1;conceito5;conc6_s1;conceito6;l1;l2;l3;l4;l5;l6;l7;l8;l9;l10;l11;l12;l13;l14;l15;l16;l17;nivel_conh_EC;regiao_geografica;estado_resid;genero_1M;grad_area;espec_area;se_mestre_contabeis_1s;mestrado_area;se_doutor_cont_1s;doutor_area;Mest_antes2007_1s;mestr_tempo_concl;Dout_antes2007_1s;doutor_tempo_concl;docenciaantes2007_1s;docencia_tempo;cod_cursoatual_ies;ies_leciona_atual;Organ_acad_atual;cat_adm_atual;area_societaria;area_custos;area_gerencial;area_publica;area_teoria;area_etica;area_auditoria;area_pericia;area_tributaria;area_outra;mercado_atual;tempo_mercado;for_pedag;forped_Mapos2015;formped_Dapos2015;forped_curtapos2015;forped_longapos2015;certificac_atual;certif_crcatual;certif_outratual;regime_atual;public_atual;perc_aprovCFC;prec_reprovCFC;cod_curso2012ies;ies_leciona2012;Organ_acad2012;cat_adm2012;UF_ies2012;area12_eradocente;area12_societaria;area12_custos;area12_gerencial;area12_publica;area12_teoria;area12_etica;area12_auditoria;area12_pericia;area12_tributaria;area12_outra;mercado_2012;for_pedag;forped_Mate2015;formped_Dantes2015;forped_curtate2015;forped_longate2015;certificac_2012;certif_crc2012;certif_outra2012;regime_2012;public_2012;nota_brutaIDD;nota_brutaODP;nota_brutaIIE;nota_brutaOAF;nota_brutaMest;nota_bruta_Dout;nota_bruta_regime;nota_bruta_FG;nota_bruta_CE;Notaenade_societaria;Notaenade_custos;Notaenade_gerencial;Notaenade_publica;Notaenade_teoria;Notaenade_etica;Notaenade_auditoria;Notaenade_pericia;nota_bruta_geral;enade_cont;cpc_continuo;num_docentesenade;cpc_faixa;enade_faixa;inscritosCFC;presentesCFC;aprovadosCFC;reprovaosCFC;ausentesCFC
231;1;8;1;7;1;10;1;9;1;10;1;8;7;7;8;8;7;7;10;8;7;9;7;8;10;10;7;7;7;8;1;19;1;1;4;0;4;0;4;0;10;0;1;1;25;1107861;UNIVERSIDADE FEDERAL FLUMINENSE;1;1;1;0;1;0;0;0;1;0;0;0;1;2;1;0;1;0;0;0;0;0;1;1;62,31884058;37,68115942;1107861;UNIVERSIDADE FEDERAL FLUMINENSE;1;1;19;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0,798864067;5,453497887;5,342581272;5,129629612;0,803571429;0,535714286;1;59,66904762;50,46428571;3,154761905;7,892857143;9,208333333;7,285714286;8,130952381;4,654761905;3,952380952;6,172619048;52,77857143;4,020524979;0;56;Curso não reconhecido até 31/12/2015;5;74;69;43;26;5
759;1;10;0;2;1;10;1;10;1;10;0;2;2;10;10;10;8;2;10;2;10;10;8;9;10;10;7;10;10;7;1;13;0;1;1;1;1;0;5;0;4;;;0;4;1111410;UNIVERSIDADE FEDERAL DE VIÇOSA;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;2;77,14285714;22,85714286;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;3;3;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;83;70;54;16;13
681;1;6;1;8;1;10;1;8;1;9;1;7;8;9;8;7;8;5;2;9;9;3;9;8;9;8;9;8;8;6;1;13;0;1;1;1;1;0;5;0;8;;;0;5;1111410;UNIVERSIDADE FEDERAL DE VIÇOSA;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;77,14285714;22,85714286;1111410;UNIVERSIDADE FEDERAL DE VIÇOSA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;1;0;1;2;1,128420115;4,349394798;4,498393059;4,18088007;0,684210526;0,157894737;1;57,7;47,25454545;2,265151515;6,310606061;9,53030303;6,825757576;7,363636364;5,537878788;4,393939394;5,022727273;49,87575758;3,582337856;2,828430603;19;3;4;83;70;54;16;13
396;1;10;1;10;1;10;1;10;1;10;1;10;8;9;10;10;9;9;9;9;8;9;9;9;9;9;9;8;9;7;1;13;0;1;5;0;5;0;5;;;;;;0;1111410;UNIVERSIDADE FEDERAL DE VIÇOSA;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;77,14285714;22,85714286;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;83;70;54;16;13
429;1;8;1;9,1;1;9;1;9;1;10;1;9;8,8;8;8;5;8;8;2;5;5,2;8;5;7;2;3,2;7,8;5;8;8;1;25;0;1;5;1;1;0;5;0;4;;;0;5;1111954;CENTRO UNIVERSITÁRIO SENAC;2;3;1;0;0;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;1;0;3;1;51,78571429;48,21428571;1111954;CENTRO UNIVERSITÁRIO SENAC;2;3;25;1;1;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;1;1;0;3;1;0,651913643;5,283237457;5,459710598;5,215638638;0,838709677;0,516129032;0,709677419;55,51264368;46,35632184;2,846590909;5,602272727;7,534090909;6,616477273;9,664772727;4,008522727;5,221590909;4,974431818;48,65287356;3,388731003;3,254240613;31;4;4;246;224;116;108;22
267;0;0;1;10;1;10;0;4;0;0;0;3;8;8;9;10;0;8;10;10;8;10;7;3;10;10;0;10;8;8;1;25;0;1;1;1;1;1;1;1;22;1;15;1;29;1121485;Faculdade FIPECAFI;3;3;0;1;1;0;0;0;0;0;0;0;3;31;0;0;0;0;0;1;1;0;3;6;76,92307692;23,07692308;55514;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;1;2;25;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;20;0,185150698;5,661987782;5,788174152;5,682436466;0,8125;0,28125;0,171875;53,67012987;40,84805195;2,396103896;4,857142857;6,733766234;6,678571429;7,275974026;4,084415584;4,405844156;4,415584416;44,06233766;2,703410625;2,716928593;64;3;3;67;65;50;15;2
917;1;10;1;9;1;10;1;8;1;7;1;7;7;9;9;10;8;6;7;7;9;9;9;8;9;8;7;9;9;9;1;25;1;1;5;1;1;0;5;1;26;;;1;27;1121485;Faculdade FIPECAFI;3;3;1;0;0;0;0;0;0;0;0;0;5;25;1;0;0;0;0;1;1;0;2;0;76,92307692;23,07692308;;;;;;1;1;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;1;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;67;65;50;15;2
658;1;8;1;10;1;10;1;8;1;10;1;10;9;9;8;10;8;2;5;8;10;9;9;7;8;5;8;9;9;8;1;25;0;1;3;1;1;0;5;0;-1;;;0;1;1121485;Faculdade FIPECAFI;3;3;0;0;1;0;0;0;0;0;0;0;1;10;1;1;0;0;0;1;1;0;3;0;76,92307692;23,07692308;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;67;65;50;15;2
604;1;8;1;8;1;7;1;7;1;7;1;8;0;0;0;0;10;6;10;5;0;10;5;1;10;10;10;0;5;8;1;25;0;1;2;1;1;1;1;0;1;;-3;0;3;1121485;Faculdade FIPECAFI;3;3;1;1;1;0;0;0;0;0;0;0;1;10;1;1;0;0;0;1;1;0;2;0;76,92307692;23,07692308;;;;;;1;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;67;65;50;15;2
229;1;7;1;9;1;8;1;6;1;5;1;10;7;2;2;5;10;0;9;0;2;8;5;3;8;9;10;10;7;8;1;25;0;1;5;0;5;0;5;;;;;0;1;1121485;Faculdade FIPECAFI;3;3;1;0;0;0;0;0;0;0;0;0;6;20;1;0;1;0;0;1;0;0;2;0;76,92307692;23,07692308;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;67;65;50;15;2
480;1;10;1;10;1;10;1;9;1;10;1;8;;;;;;;;;;;;;;;;;;8;1;8;0;2;1;1;1;0;5;0;10;;;0;5;1123959;FACULDADE CATÓLICA SALESIANA DO ESPÍRITO SANTO;3;3;1;1;1;0;1;0;0;0;0;0;1;15;0;0;0;0;0;1;1;0;3;1;29,26829268;70,73170732;19747;FACULDADE BRASILEIRA;3;3;8;1;1;1;1;0;0;0;0;0;0;0;7;0;0;0;0;0;1;1;0;3;0;10,26011944;6;6;6;0,9375;0,4375;1;56,75555556;56,37777778;4,275;6,8;10,625;8,925;7,55;5,525;3,725;5,95;56,47777778;4,544068336;4,529591471;16;5;5;47;41;12;29;6
481;0;2;1;10;1;8;1;6;0;1;0;1;5;10;8;2;3;3;8;2;2;8;8;;5;8;3;2;9;8;1;19;1;1;1;1;1;0;4;1;18;0;3;1;28;14364;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;1;1;1;0;0;1;0;0;0;0;0;0;1;37;1;0;1;0;0;1;1;0;1;3;75,32894737;24,67105263;1125881;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;1;1;19;1;1;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;1;1;0;1;3;-0,0148195;4,566073418;3,797272682;3,8407619;0,955882353;0,573529412;1;64,32916667;47,3875;4,208333333;5,84375;7,96875;5,3125;8,510416667;4,604166667;5,447916667;5,489583333;51,63333333;3,884521246;3,16204534;68;4;4;345;304;229;75;41
668;1;9;1;8;1;10;1;7;1;8;1;8;10;10;8;10;10;10;10;10;10;10;8;7;10;10;10;10;10;10;1;25;0;1;5;1;1;1;1;0;7;0;3;0;7;1128678;UNIVERSIDADE FEDERAL DE SÃO PAULO;1;1;0;1;1;0;0;0;0;0;0;0;8;15;1;0;1;1;0;1;1;0;2;1;93,75;6,25;2012;UNIVERSIDADE PRESBITERIANA MACKENZIE;1;3;25;1;1;1;1;0;0;0;0;0;0;0;8;1;1;0;0;0;0;0;0;3;1;-0,116371825;5,123668194;5,182343483;5,049260139;1;0,391304348;0,608695652;54,58068966;42,17793103;2,981034483;5,715517241;7,532758621;5,334482759;8,065517241;4,748275862;3,710344828;4,074137931;45,29448276;2,88907218;2,893097823;46;3;3;18;16;15;1;2
901;1;5;1;8;1;9;1;10;0;2;1;8;7;3;2;8;10;5;10;7;8;3;2;1;3;10;10;10;2;8;1;25;1;1;5;1;1;1;1;1;27;1;18;1;20;1128678;UNIVERSIDADE FEDERAL DE SÃO PAULO;1;1;1;0;0;0;1;0;0;0;0;0;1;34;0;0;0;0;0;1;1;1;1;10;93,75;6,25;3660;UNIVERSIDADE REGIONAL DE BLUMENAU;1;2;24;1;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;1;1;0;2;14;2,083807707;5,166464806;5,385822296;4,881207466;0,9;0,36;0,4;56,50357143;43,95714286;3,553571429;7,741071429;8,196428571;3,339285714;8,348214286;4,705357143;3,357142857;4,705357143;47,10357143;3,168032408;3,157997619;50;4;4;18;16;15;1;2
608;1;8;1;8;1;9;1;8;1;9;1;7;9;8;7;9;9;7;7;7;8;9;10;5;9;6;9;9;7;9;1;25;1;2;1;1;1;1;1;1;14;0;5;1;15;1128678;UNIVERSIDADE FEDERAL DE SÃO PAULO;1;1;1;0;0;0;0;0;0;0;0;0;4;35;0;0;0;0;0;1;1;0;1;2;93,75;6,25;1121485;Faculdade FIPECAFI;3;3;25;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;2;3;5,085761547;5,584713459;5,532196999;4,467261791;1;0,590909091;1;66,6;57,45;5,541666667;7,791666667;10,625;8,5;10,66666667;5,666666667;4,395833333;4,25;59,75833333;5;4,53741838;22;5;5;18;16;15;1;2
772;1;6;1;10;1;10;1;7,5;1;8;1;7,5;0;0;6;6;9;3;10;9;6;10;8;10;10;10;9;6;6;7,5;1;13;0;1;5;1;1;0;5;0;7;;;0;8;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;1;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;0;1;1;75,70093458;24,29906542;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;13;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;3;0;2,28600502;4,812731743;4,64789772;3,997812033;0,796296296;0,37037037;1;63,94594595;59,6972973;3,939189189;8,040540541;10,4527027;9,074324324;11,18918919;5,628378378;5,27027027;6,087837838;60,77027027;4,921073437;3,593683663;54;4;5;113;107;81;26;6
663;1;10;1;10;1;10;1;10;1;10;1;10;10;10;10;10;10;9;10;10;10;10;10;10;10;10;10;10;10;9;1;13;1;1;5;1;1;0;5;0;8;;;0;7;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;1;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;1;1;0;1;0;75,70093458;24,29906542;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;2;2,28600502;4,812731743;4,64789772;3,997812033;0,796296296;0,37037037;1;63,94594595;59,6972973;3,939189189;8,040540541;10,4527027;9,074324324;11,18918919;5,628378378;5,27027027;6,087837838;60,77027027;4,921073437;3,593683663;54;4;5;113;107;81;26;6
527;1;7;1;7;1;7;1;6;1;7;1;7;4;8;8;8;7;8;8;4;8;8;8;8;8;8;8;8;8;7;1;13;1;1;2;1;1;0;4;1;17;0;8;1;20;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;1;1;1;0;0;0;0;0;0;0;1;5;1;0;0;0;0;1;1;0;1;5;75,70093458;24,29906542;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;13;1;1;1;1;0;0;0;0;0;0;0;5;1;1;0;0;0;1;1;0;1;9;2,28600502;4,812731743;4,64789772;3,997812033;0,796296296;0,37037037;1;63,94594595;59,6972973;3,939189189;8,040540541;10,4527027;9,074324324;11,18918919;5,628378378;5,27027027;6,087837838;60,77027027;4,921073437;3,593683663;54;4;5;113;107;81;26;6
246;0;2;1;9;1;9;1;9;0;2;1;6;8;2;8;2;3;3;9;9;2;2;9;2;9;3;2;2;2;6;1;13;1;1;5;1;1;0;5;1;28;;;1;34;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;1;0;0;0;1;0;0;0;0;0;1;34;1;0;0;0;0;0;0;0;1;0;75,70093458;24,29906542;1132074;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;1;1;13;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;2,28600502;4,812731743;4,64789772;3,997812033;0,796296296;0,37037037;1;63,94594595;59,6972973;3,939189189;8,040540541;10,4527027;9,074324324;11,18918919;5,628378378;5,27027027;6,087837838;60,77027027;4,921073437;3,593683663;54;4;5;113;107;81;26;6
819;1;9;1;8;1;10;1;8;1;10;1;7;6;9;3;8;4;2;10;4;4;10;8;3;8;10;3;3;4;9;1;25;1;1;5;1;1;0;5;0;4;;;0;4;1134615;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA;3;3;1;1;0;0;0;0;0;0;0;0;3;7;1;0;0;0;0;1;1;0;2;1;27,41935484;72,58064516;1134615;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA;3;3;25;1;0;1;0;0;0;0;0;0;0;0;3;1;1;0;0;0;1;1;0;2;1;0,945627153;5,494688511;5,533854008;5,052157879;0,68;0,16;0,56;56,96875;43,6375;3,359375;6,5078125;7,703125;5,84375;7,3046875;4,78125;3,46875;4,6484375;46,978125;3,15308094;2,84403594;25;3;4;64;62;17;45;2
591;1;9;1;8;1;9;1;10;1;6;1;8;10;9;10;8;10;10;10;10;9;10;10;8;10;10;10;8;10;8,5;1;19;1;3;3;0;4;0;3;1;17;1;12;0;9;1149337;FACULDADE IBMEC;3;3;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;4;82,35294118;17,64705882;1258977;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;1;3;19;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;2;1,767449617;5,008053303;4,821157932;4,234523773;0,627906977;0,209302326;1;47,95555556;32,975;1,333333333;4,467948718;6,538461538;5,230769231;5,397435897;3,16025641;2,294871795;4,685897436;36,73333333;1,590217113;2,688497505;43;3;2;18;17;14;3;1
875;1;9;1;5;1;5;1;9;1;7;1;8;;8;9;9;4;8;9;8;9;9;9;9;9;9;5;9;5;7;4;2;1;1;1;1;1;0;5;0;1;;;1;20;1151169;UNIVERSIDADE FEDERAL DE ALAGOAS;1;1;0;1;1;1;1;0;1;0;0;0;1;15;1;0;0;1;0;0;0;0;1;1;31,81818182;68,18181818;1151169;UNIVERSIDADE FEDERAL DE ALAGOAS;1;1;2;1;0;1;1;1;1;0;1;0;0;0;6;1;0;0;0;0;1;1;0;2;0;0,509193897;4,937598705;4,492578506;4,627579212;0,75;0,05;1;55,96944444;42,63333333;1,638888889;5,548611111;9,680555556;6,611111111;6,048611111;4,604166667;3,409722222;5,076388889;45,98055556;2,999367237;2,654606833;20;3;4;55;44;14;30;11
737;1;10;1;9;1;9;1;8;1;9,5;1;9,5;2;3,5;8,5;2;3;4;10;3;1;10;10;4;5;10;4,5;6,5;9,5;8,5;1;25;0;1;5;1;1;1;1;0;4;;0;0;1;1166463;UNIVERSIDADE ANHEMBI MORUMBI;1;3;0;0;1;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0;0;0;3;0;51,5936255;48,4063745;1121485;Faculdade FIPECAFI;3;3;25;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;3;1;5,085761547;5,584713459;5,532196999;4,467261791;1;0,590909091;1;66,6;57,45;5,541666667;7,791666667;10,625;8,5;10,66666667;5,666666667;4,395833333;4,25;59,75833333;5;4,53741838;22;5;5;580;502;259;243;78
210;1;7;1;8;1;10;1;9;1;9;1;8;8;10;10;10;10;8;8;8;10;10;10;8;10;10;8;10;10;7;3;22;1;1;1;0;5;0;5;;;;;0;3;1321513;UNIVERSIDADE POTIGUAR;1;3;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;3;0;23,53896104;76,46103896;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;688;616;145;471;72
936;1;8;1;9;1;10;1;8;1;8;1;10;8;8;9;7;8;10;8;10;8;10;8;8;10;10;9;8;8;9;2;24;1;1;3;1;1;0;3;1;11;0;6;1;16;5000187;FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS;3;3;1;1;1;0;1;0;0;0;0;0;8;16;1;0;0;0;0;1;1;0;3;2;18,18181818;81,81818182;14219;UNIVERSIDADE FEDERAL DE SANTA CATARINA;1;1;24;1;1;1;1;0;1;0;0;0;0;0;2;1;0;0;1;0;1;1;0;3;3;-0,053148251;4,312362194;4,78367281;4,152440071;0,90625;0,609375;1;52,71864407;49,80677966;3,654661017;7,311440678;8,175847458;7,023305085;9,459745763;4,574152542;4,627118644;4,970338983;50,54491525;3,646755219;3,172071116;64;4;4;12;11;2;9;1
714;1;9;1;10;1;10;1;9;1;9;1;8;9;10;8;8;10;9;10;10;8;9;9;9;10;10;10;9;10;7;1;13;1;1;1;1;1;0;5;0;1;;;0;4;5000203;FACULDADE PITÁGORAS DE UBERLÂNDIA;3;3;1;0;0;0;0;1;1;0;0;0;4;25;1;1;0;0;0;1;0;1;3;0;23,21428571;76,78571429;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;1;0;1;2;0;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;56;56;13;43;0
389;1;5;1;10;1;10;1;10;1;10;1;10;10;10;10;10;10;10;10;9;10;10;10;4;10;10;10;10;6;5;1;13;1;1;1;1;1;0;5;0;1;;;0;3;5000203;FACULDADE PITÁGORAS DE UBERLÂNDIA;3;3;1;0;1;0;1;1;1;1;0;0;6;11;1;1;0;1;0;0;0;0;3;2;23,21428571;76,78571429;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;56;56;13;43;0
262;1;8;0;3;1;10;1;7;0;4;1;10;9;10;9;9;9;7;9;8;9;10;9;10;10;10;9;10;10;6;1;13;0;1;1;1;1;1;1;0;3;;-1;0;1;5000203;FACULDADE PITÁGORAS DE UBERLÂNDIA;3;3;1;1;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;1;0;3;3;23,21428571;76,78571429;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;56;56;13;43;0
952;0;1;0;3;1;8;0;2;0;0,5;1;5;3;6;5;3;4;7;6;5;2;7;6;8;9;8;6;2;1;6;1;8;1;1;4;1;1;0;3;0;6;;-1;0;10;5000966;Faculdade Doctum de Guarapari;3;3;1;1;1;0;1;0;0;0;0;1;3;0;1;0;0;0;0;1;1;0;3;1;25;75;5000966;Faculdade Doctum de Guarapari;3;3;8;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;3;8,603685379;5,800000191;5,800000191;5,800000191;0,875;0,375;1;60,98;49,78;4,2;9,35;7,65;5,1;9;4,25;3,4;6,8;52,6;4,002186298;4,284078061;24;5;5;32;28;7;21;4
706;0;1;0;3;1;8;0;2;0;3;1;7;3;6;5;3;4;7;6;5;2;7;6;8;9;8;6;2;1;9;1;8;1;1;5;1;1;0;5;0;3;;;0;4;5000966;Faculdade Doctum de Guarapari;3;3;1;0;0;0;0;1;1;0;0;0;6;20;0;0;0;0;0;1;1;0;3;1;25;75;5000966;Faculdade Doctum de Guarapari;3;3;8;1;1;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;1;0;3;0;8,603685379;5,800000191;5,800000191;5,800000191;0,875;0,375;1;60,98;49,78;4,2;9,35;7,65;5,1;9;4,25;3,4;6,8;52,6;4,002186298;4,284078061;24;5;5;32;28;7;21;4
436;0;3;1;9;1;8;1;5,5;1;5,5;1;5,5;6;8;8;5;8;8;9;8;8;8;8;9;9;8;9;8;8;8;5;11;1;1;4;1;1;0;5;0;4;;;0;10;16964;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO;;3;1;0;0;0;1;0;0;1;1;0;2;4;1;0;0;0;0;1;1;0;3;0;41,17647059;58,82352941;21;UNIVERSIDADE FEDERAL DE MATO GROSSO;1;1;11;1;1;0;0;0;1;0;0;1;1;0;2;1;1;0;0;0;1;1;0;3;0;-1,999035835;4,460385323;3,809523821;4,139455795;0,72;0,2;1;51,724;37,72;1,73;6,8;7,82;4,76;6,32;3,57;2,62;4,08;41,228;2,275195599;2,095222815;25;3;3;19;17;7;10;2
88;1;5;1;9;1;9;1;9;1;10;1;9;7;8;8;8;8;5;8;6;7;8;7;6;9;8;8;8;7;8;1;25;1;1;5;1;1;1;1;1;33;1;26;1;35;USPRP;USP RP;1;2;0;0;0;0;0;0;1;0;0;0;4;34;1;0;0;0;0;1;0;1;1;6;88,57142857;11,42857143;2012;UNIVERSIDADE PRESBITERIANA MACKENZIE;1;3;25;1;0;0;0;0;0;0;1;0;0;0;4;1;0;0;1;0;1;0;1;1;10;-0,116371825;5,123668194;5,182343483;5,049260139;1;0,391304348;0,608695652;54,58068966;42,17793103;2,981034483;5,715517241;7,532758621;5,334482759;8,065517241;4,748275862;3,710344828;4,074137931;45,29448276;2,88907218;2,893097823;46;3;3;36;35;31;4;1
896;0;1;1;10;1;10;0;3;0;1;0;1;1;10;4;8;1;1;8;1;8;8;2;8;8;8;1;8;4;8;1;13;1;2;1;1;1;0;5;1;13;;;1;30;CUUNIHOR;Centro Universitário Unihorizontes bh;;;0;0;0;0;0;1;0;1;0;0;4;36;1;0;0;0;0;1;1;1;3;2;46,4516129;53,5483871;7582;CENTRO UNIVERSITÁRIO NEWTON PAIVA;2;3;13;1;0;0;0;0;0;1;0;1;0;0;4;1;1;0;0;0;1;1;0;3;4;-1,370290875;4,699803829;4,401625156;4,070580482;0,904761905;0,238095238;0,714285714;39,81617647;34,85294118;1,893382353;4,1875;7,25;5,3125;6,128676471;3,625;3,128676471;3,3125;36,10882353;1,443531394;2,108671527;21;3;2;169;155;72;83;14
545;1;9;0;4;1;6;1;10;1;7;1;8;7;5;8,7;8;10;10;6;8;9;9;9;10;7;9;7;8;7;8;5;7;0;1;5;1;1;1;1;0;10;0;3;1;12;FAPROCESS;Faculdade Processus;;;1;0;0;0;0;0;0;0;0;0;2;29;1;0;0;0;0;1;1;0;2;0;39,0625;60,9375;8296;CENTRO UNIVERSITÁRIO DE BRASÍLIA;2;3;7;1;1;1;1;0;1;0;0;1;0;0;2;1;1;0;0;0;1;1;0;3;1;-2,149474621;4,719636917;5,170798779;4,003246784;0,857142857;0,285714286;0,321428571;46,57;41,745;2,175;4,4625;8,925;4,675;7,4875;4,25;5,075;4,675;42,965;2,493989706;2,134146724;28;3;3;68;64;25;39;4
821;1;8,5;1;9;1;8;1;6;1;7;0;4;9;8;9;9;9;8;10;8;10;10;9;8;10;10;9;10;8,5;6;1;25;0;4;3;0;3;0;3;1;11;0;6;1;20;;FGV-SP;;;1;1;1;0;0;0;1;0;0;0;3;5;1;0;0;1;0;0;0;0;3;0;;;11219;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;1;3;25;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;2;-0,034824666;4,570223331;4,412628174;4,17229414;0,967213115;0,540983607;0,918032787;55,1;46,65123967;3,320247934;6,673553719;7,902892562;6,181818182;9,078512397;4,320247934;4,355371901;4,811983471;48,77603306;3,403244019;3,068522267;61;4;4;;;;;
560;0;1;1;8;1;10;1;8;0;0;1;6;10;10;10;8;0;10;10;10;5;10;10;0;10;10;10;8;8;10;1;25;1;1;3;1;1;0;4;1;16;1;11;1;23;;FUNDAÇÃO INSTITUTO DE ADMINISTRAÇÃO;;;1;0;0;0;0;0;1;0;0;1;4;35;1;0;1;1;0;1;1;1;3;0;;;11219;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;1;3;25;1;1;1;1;0;0;0;1;1;0;1;4;1;1;0;1;1;1;1;1;2;2;-0,034824666;4,570223331;4,412628174;4,17229414;0,967213115;0,540983607;0,918032787;55,1;46,65123967;3,320247934;6,673553719;7,902892562;6,181818182;9,078512397;4,320247934;4,355371901;4,811983471;48,77603306;3,403244019;3,068522267;61;4;4;;;;;
